1024,0.0329,0.1025,0.0618
4096,0.1374,0.4197,0.2528
16384,0.5251,1.5384,0.9758
65536,1.7205,4.6745,4.0554
262144,5.0411,9.1688,16.0137
1048576,9.2052,11.8440,62.9775
4194304,11.4861,12.8010,154.3669
16777216,12.2267,13.0871,221.7419
67108864,12.5386,13.1605,260.9981
268435456,12.6216,13.1770,273.8822
1073741824,12.6352,13.1824,280.5062
