405,8928.14
406,8931.52
407,8965.76
408,8982.81
409,9005.06
410,9007
411,9043.44
412,9060.15
413,9079.48
414,9098.91
415,9119.05
416,9134.73
417,9156.02
418,9179.19
419,9197.19
420,9217.44
421,9239.19
422,9254.25
423,9263.04
424,9299.61
425,9312.38
426,9327.26
427,9348.23
428,9359.84
429,9383.63
430,9413.98
431,9443.18
432,9454.24
433,9467
434,9488.73
435,9525.27
436,9545.5
437,9586.95
438,9594.62
439,9597.95
440,9607.33
441,9643.41
442,9665.49
443,9691.25
444,9702.34
445,9712.5
446,9754.06
447,9760.86
448,9789.92
449,9814.66
450,9788.05
451,9838.38
452,9850.39
453,9860.19
454,9839.37
455,9872.24
456,9874.96
457,9885.6
458,9889.72
459,9880.79
460,9894.86
461,9884.6
462,9923.11
463,9950.99
464,9957.55
465,9807.7
466,9823.36
467,9838.06
468,9855.28
469,9893.11
470,9934.24
471,9934.86
472,9942.27
473,9950.89
474,9990.53
475,10005.5
476,10007
477,10031.9
478,10038.2
479,10082.1
480,10098
481,10110.9
482,10119.2
483,10150.3
484,10163.4
485,10177.6
486,10193.9
487,10204.5
488,10226
489,10239.8
490,10250.1
491,10276
492,10283.5
493,10285.7
494,10297.1
495,10336.1
496,10359
497,10367.3
498,10382
499,10411.4
500,10419.7
501,10451.4
502,10461
503,10476.3
504,10488.2
505,10504.9
506,10523.9
507,10533.2
508,10573
509,10581.8
510,10602.9
511,10610.6
512,10634.4
