407,8963.8
408,8924.74
409,8656.16
410,8676.78
411,8684.39
412,8710.63
413,8735.36
414,8735.66
415,8773.96
416,8798.81
417,8815.33
418,8818.47
419,8847.27
420,8857.38
421,8870.11
422,8892.61
423,8913.89
424,8944.08
425,8959.85
426,8987.75
427,8983.79
428,9009.06
429,9044.71
430,9058.27
431,9072.06
432,9072.17
433,9115.41
434,9130.68
435,9156.78
436,9171.5
437,9185.89
438,9218.37
439,9214.52
440,9250.03
441,9260.15
442,9277.36
443,9303.75
444,9334.44
445,9352.22
446,9375.21
447,9386.99
448,9413.28
449,9425.34
450,9446.09
451,9468.31
452,9490.71
453,9498.54
454,9532.26
455,9552.87
456,9566.76
457,9592.92
458,9609.38
459,9629.49
460,9650.17
461,9664.2
462,9676.41
463,9691.51
464,9703.32
465,9740.27
466,9750.13
467,9766.49
468,9777.26
469,9803.46
470,9819.03
471,9852.25
472,9856.23
473,9874.84
474,9805.14
475,9893.03
476,9839.07
477,9605.21
478,9619.58
479,9652.96
480,9661.39
481,9630.88
482,9695.72
483,9715.85
484,9720.37
485,9743.47
486,9752.64
487,9775.07
488,9794.67
489,9809.49
490,9840.38
491,9837.18
492,9866.2
493,9883.92
494,9888.7
495,9919.77
496,9941.08
497,9934.66
498,9967.27
499,9998.1
500,10013
501,10037
502,10044
503,10072.5
504,10076.1
505,10094.6
506,10118.9
507,10144.9
508,10175.8
509,10172.4
510,10188.4
511,10220.1
512,10244.1
