1024,0.0357,0.0832,0.0618
4096,0.1436,0.3180,0.2415
16384,0.4888,0.8583,0.9220
65536,1.4222,1.6376,4.0427
262144,2.6746,1.9726,15.9068
1048576,3.5506,2.1009,61.0702
4194304,6.2202,3.3928,155.8583
16777216,9.9636,4.9137,228.0722
67108864,11.6121,5.3236,264.9874
268435456,12.1428,5.7297,273.3105
1073741824,12.2509,5.7682,276.9207
