1048576,1,209.8492
1048576,2,188.7019
1048576,4,154.8003
1048576,8,105.3190
1048576,16,103.5562
1048576,32,103.8554
1048576,64,103.9043
1073741824,1,267.2592
1073741824,2,185.3132
1073741824,4,113.3730
1073741824,8,61.2715
1073741824,16,32.6549
1073741824,32,32.4585
1073741824,64,32.5403
